会社ID,会社名,薬局ID,薬局名,商品ID,商品名,カテゴリID,カテゴリ名,表示ステータス(公開・非公開),ダミーフラグ,ダミーフラグ名,掲載終了日,商品ステータス,商品ステータス名,商品コード,販売価格,在庫数,在庫無制限フラグ,販売制限数,雇用形態,アピールポイント,条件,検索ワード(コメント3),一覧-メイン画像,詳細-メインコメント,詳細-メイン画像,地域,地域名,詳細-サブコメント(1),詳細-サブコメント(2),詳細-サブコメント(3),詳細-サブコメント(4),詳細-サブコメント(8),詳細-サブコメント(9),詳細-サブコメント(10),詳細-サブコメント(11)
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■シナリオテスト自動化ツール作成要員■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220072,1200,1,0,1,37,28,,"品川,シナリオ,テスト,作成,レギュラー",5_007_130.jpg,【仕事内容】<br>シナリオテスト自動化ツール作成要員<br><br>【資格】<br>・C++での開発経験。Android/iPhone/WinRT/LinuxのいずれかのPlatformでの開発経験。<br>・JNIやNDKに対する興味があると望ましい。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,シナリオテスト自動化ツール作成要員,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■AndroidAudio系不具合解析、修正■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220073,1200,1,0,1,37,28,,"品川,Android,解析,修正,レギュラー",5_007_130.jpg,"【仕事内容】<br>AndroidAudio系不具合解析、修正<br><br>【資格】<br>・MnltimediaFrameworkエリアのAndio系の不具合分析、修正。C,C++での開発経験。マルチメディア業務経験（音声/動画）。英語にアレルギーがない方。Androidframework,Java経験があれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,Android Audio系不具合解析、修正,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■Android携帯開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220074,1200,1,0,1,37,28,,"品川,Android,携帯,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>Android携帯開発<br><br>【資格】<br>・Android携帯電話開発経験、組込みC++での開発経験。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,Android携帯開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■モバイル連携Androidアプリケーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220075,1200,1,0,1,37,28,,"品川,モバイル,Android,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>モバイル連携Androidアプリケーション開発<br><br>【資格】<br>・Androidアプリケーション開発経験、Git,Junit経験。JavaSoript,HTML5,Webアプリの知識があれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,モバイル連携Androidアプリケーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■北八王子駅徒歩5分■デジタル複合機開発パネル開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220076,1200,1,0,1,37,28,,"北八王子,デジタル,複合機,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>デジタル複合機開発パネル開発<br><br>【資格】<br>・組込みCまたはC++経験者。パネル経験者（MFP以外でも可）ネットワークの知識、経験があれば尚可。<br><br>【特徴】<br>北八王子駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都八王子市,北八王子駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタル複合機開発　パネル開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■北八王子駅徒歩5分■デジタル複合機開発プリント制御開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220077,1200,1,0,1,37,28,,"北八王子,デジタル,複合機,制御,レギュラー",5_007_130.jpg,【仕事内容】<br>デジタル複合機開発プリント制御開発<br><br>【資格】<br>・C++での組込み開発経験。デジタル複合機開発経験。特にエンジン開発経験者。機器制御、通信制御経験があれば尚可。<br><br>【特徴】<br>北八王子駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都八王子市,北八王子駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタル複合機開発　プリント制御開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■豊洲駅徒歩5分■AirefoxOS端末開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220078,1200,1,0,1,37,28,,"豊洲,Airefox,OS,端末,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>AirefoxOS端末開発<br><br>【資格】<br>・Javascript,HTML5,CSS3(JavacriptもJqueryを解析、改修かけられるぐらいのレベル）モバイル開発経験者。<br><br>【特徴】<br>豊洲駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都江東区,豊洲駅徒歩5分,"月,火,水,木,金",9:00～17:00,AirefoxOS端末開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■豊洲駅徒歩5分■スマートフォン向けアプリ開発ナビゲーションアプリ開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220079,1200,1,0,1,37,28,,"豊洲,スマホ,アプリ,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>スマートフォン向けアプリ開発ナビゲーションアプリ開発<br><br>【資格】<br>・Androidでアプリケーション開発経験がある方。Androidアプリは11月～12月末、1月末、2月末までの案件。開発とも継続の可能性はあり。<br><br>【特徴】<br>豊洲駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都江東区,豊洲駅徒歩5分,"月,火,水,木,金",9:00～17:00,スマートフォン向けアプリ開発　　　　　　　　ナビゲーションアプリ開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■新横浜徒歩5分■Android携帯開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220080,1200,1,0,1,37,28,,"新横浜,Android,携帯,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>Android携帯開発<br><br>【資格】<br>・Android携帯電話開発経験者、Linuxドライバ開発経験。<br><br>【特徴】<br>新横浜徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,神奈川県横浜市,新横浜徒歩5分,"月,火,水,木,金",9:00～17:00,Android携帯開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■大崎駅徒歩5分■デジタルテレビアプリケーション開発ネットワーク・ＧＵＩアプリ設計■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220081,1200,1,0,1,37,28,,"大崎,デジタル,テレビ,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>デジタルテレビアプリケーション開発ネットワーク・ＧＵＩアプリ設計<br><br>【資格】<br>・組込みC++,Linux経験者。ライブラリ機能経験があれば尚可。<br><br>【特徴】<br>大崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,大崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタルテレビ　アプリケーション開発　　　　　　　　　ネットワーク・ＧＵＩアプリ設計,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■大崎駅徒歩5分■デジタルテレビ開発モバイルアプリ開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220082,1200,1,0,1,37,28,,"大崎,デジタル,テレビ,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>デジタルテレビ開発モバイルアプリ開発<br><br>【資格】<br>・Webアプリケーション開発経験HTML5,WebAP1,JavaScript,CSSの開発経験者。<br><br>【特徴】<br>大崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,大崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタルテレビ開発　モバイルアプリ開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■大崎駅徒歩5分■デジタルテレビ開発ネット・コンテンツ認証サポート業務■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220083,1200,1,0,1,37,28,,"大崎,デジタル,テレビ,認証,サポート,レギュラー",5_007_130.jpg,"【仕事内容】<br>デジタルテレビ開発ネット・コンテンツ認証サポート業務<br><br>【資格】<br>・組込みC++,Linux経験・１次切り分け、ログ解析経験、英語の読み書き。<br><br>【特徴】<br>大崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,大崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタルテレビ開発　　　　　　　　　　　　　　　　　　　　　ネット・コンテンツ認証サポート業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■大崎駅徒歩5分■デジタルテレビ開発商品向け先行開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220084,1200,1,0,1,37,28,,"大崎,デジタル,テレビ,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>デジタルテレビ開発商品向け先行開発<br><br>【資格】<br>・組込みC++,Linux経験、Android経験がある方。<br><br>【特徴】<br>大崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,大崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタルテレビ開発商品向け先行開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■大崎駅徒歩5分■デジタルテレビ開発ライブラリ・ミドルウェア設計・開発業務■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220085,1200,1,0,1,37,28,,"大崎,デジタル,テレビ,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>デジタルテレビ開発ライブラリ・ミドルウェア設計・開発業務<br><br>【資格】<br>・組込みC++,Linux経験がある方。<br><br>【特徴】<br>大崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,大崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,デジタルテレビ開発　　　　　　　　　　　　　　　　　　　　　　ライブラリ・ミドルウェア設計・開発業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■川崎駅徒歩5分■地図アプリケーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220086,1200,1,0,1,37,28,,"川崎,地図,アプリケーション,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>地図アプリケーション開発<br><br>【資格】<br>・Windowsアプリ開発、C++で開発経験がある方。<br><br>【特徴】<br>川崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,神奈川県川崎市,川崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,地図アプリケーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■川崎駅徒歩5分■カーナビゲーション開発■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220087,1200,1,0,1,37,28,,"川崎,徒歩,カーナビ,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>カーナビゲーション開発<br><br>【資格】<br>・C++,UML設計、カーナビ開発経験もしくはAndroid,iOS,Windowsのいずれかの有識者。<br><br>【特徴】<br>川崎駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,神奈川県川崎市,川崎駅徒歩5分,"月,火,水,木,金",9:00～17:00,カーナビゲーション開発,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■雪が谷大塚駅徒歩5分■Androidカーナビゲーションシステム開発カーナビゲーションポーティング業務■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220088,1200,1,0,1,37,28,,"雪が谷,大塚,Android,カーナビ,開発,レギュラー",5_007_130.jpg,【仕事内容】<br>Androidカーナビゲーションシステム開発カーナビゲーションポーティング業務<br><br>【資格】<br>・組込みC++での経験者。Android経験。カーナビゲーション開発、オーディオ開発経験があれば尚可。<br><br>【特徴】<br>雪が谷大塚駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル,5_007_260.jpg,5,その他 関東,東京都大田区,雪が谷大塚駅徒歩5分,"月,火,水,木,金",9:00～17:00,Androidカーナビゲーションシステム開発　　　　　　　　　カーナビゲーションポーティング業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
24,SKY株式会社,100,品川本社,,■品川駅徒歩5分■次世代ゲーム機向け音声処理関連開発業務■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220089,1200,1,0,1,37,28,,"品川,次世代,ゲーム,音声,開発,レギュラー",5_007_130.jpg,"【仕事内容】<br>次世代ゲーム機向け音声処理関連開発業務<br><br>【資格】<br>・C++での開発経験。C#,WPFでの開発経験があれば尚可。<br><br>【特徴】<br>品川駅徒歩5分<br><br>【その他おすすめポイントなど】<br>技術を活かせます！<br><br>【持ち物・服装】<br>オフィスカジュアル",5_007_260.jpg,5,その他 関東,東京都品川区,品川駅徒歩5分,"月,火,水,木,金",9:00～17:00,次世代ゲーム機向け音声処理関連開発業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
25,法政大学,101,小金井キャンパス,,■東小金井より徒歩15分■伝統ある有名大学で事務のお仕事！残業なし！■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220090,1200,1,0,1,37,128a,,"小金井,伝統,大学,事務,レギュラー",5_004_130.jpg,【仕事内容】<br>データ入力や書類作成など事務的な役割を中心にお任せします。<br><br>【資格】<br>甲種危険物取扱者又は危険物取扱者乙種第4類保持者<br><br>【特徴】<br>東小金井駅徒歩15分<br><br>【その他おすすめポイントなど】<br>長期的にご活躍頂ける職場です。<br><br>【持ち物・服装】<br>オフィスカジュアル,5_004_260.jpg,5,その他 関東,東京都小金井市,東小金井より徒歩15分,"月,火,水,木,金",9:00～17:00,伝統ある有名大学で事務のお仕事,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
25,法政大学,101,小金井キャンパス,,■武蔵小金井より徒歩15分■伝統ある有名大学で事務のお仕事！残業なし！■レギュラーのお仕事,7,オフィスワーク・事務,1,1,本物,,"1,2,5","新着,急募,派遣",40220091,1200,1,0,1,37,128a,,"武蔵小金井,伝統,大学,事務,レギュラー",5_004_130.jpg,【仕事内容】<br>データ入力や書類作成など事務的な役割を中心にお任せします。<br><br>【資格】<br>甲種危険物取扱者又は危険物取扱者乙種第4類保持者<br><br>【特徴】<br>東小金井駅徒歩15分<br><br>【その他おすすめポイントなど】<br>長期的にご活躍頂ける職場です。<br><br>【持ち物・服装】<br>オフィスカジュアル,5_004_260.jpg,5,その他 関東,東京都小金井市,東小金井より徒歩15分,"月,火,水,木,金",9:00～17:00,伝統ある有名大学で事務のお仕事,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
26,協永堂印刷株式会社,102,朝霞倉庫,,■朝霞台駅より路線バス■印刷物の梱包・封入などカンタンな作業！■女性が活躍中のスポット案件,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220092,850,1,0,1,34,26789,12,"朝霞,印刷物,梱包,封入,スポット",1_016_130.jpg,【仕事内容】<br>印刷物の梱包・封入などカンタンな作業<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>朝霞台駅から路線バス<br><br>【その他おすすめポイントなど】<br>キレイで働きやすい環境です<br><br>【持ち物・服装】<br>オフィスカジュアル,1_016_260.jpg,3,朝霞,埼玉県朝霞市,朝霞台駅から路線バス,"月,火,水,木,金",10:00～18:00,印刷物の梱包・封入などカンタンな作業,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
26,協永堂印刷株式会社,102,朝霞倉庫,,■ひばりヶ丘駅より路線バス■印刷物の梱包・封入などカンタンな作業！■女性が活躍中のスポット案件,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220093,850,1,0,1,34,26789,12,"朝霞,印刷物,梱包,封入,スポット",1_016_130.jpg,【仕事内容】<br>印刷物の梱包・封入などカンタンな作業<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>ひばりヶ丘駅から路線バス<br><br>【その他おすすめポイントなど】<br>キレイで働きやすい環境です<br><br>【持ち物・服装】<br>オフィスカジュアル,1_016_260.jpg,3,朝霞,埼玉県朝霞市,ひばりヶ丘駅から路線バス,"月,火,水,木,金",10:00～18:00,印刷物の梱包・封入などカンタンな作業,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
26,協永堂印刷株式会社,102,朝霞倉庫,,■北朝霞駅より路線バス■印刷物の梱包・封入などカンタンな作業！■女性が活躍中のスポット案件,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220094,850,1,0,1,34,26789,12,"朝霞,印刷物,梱包,封入,スポット",1_016_130.jpg,【仕事内容】<br>印刷物の梱包・封入などカンタンな作業<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>北朝霞駅から路線バス<br><br>【その他おすすめポイントなど】<br>キレイで働きやすい環境です<br><br>【持ち物・服装】<br>オフィスカジュアル,1_016_260.jpg,3,朝霞,埼玉県朝霞市,北朝霞駅から路線バス,"月,火,水,木,金",10:00～18:00,印刷物の梱包・封入などカンタンな作業,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
27,ティー・エヌ六十,103,朝霞倉庫,,■志木駅より路線バス■製本の補助業務■スポット勤務ご希望の方にピッタリ。週5勤務もOK,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220095,850,1,0,1,34,26789,12,"志木,製本,補助,スポット,週5",1_017_130.jpg,【仕事内容】<br>製本補助。<br>仕分けやカバーかけ、シュリンク作業などをお任せ！<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>志木駅から路線バス<br><br>【その他おすすめポイントなど】<br>男女ともに活躍中<br><br>【持ち物・服装】<br>カッター、軍手、サインペン,1_017_260.jpg,3,朝霞,埼玉県朝霞市,志木駅から路線バス,"月,火,水,木,金,土",8:00～16:45,製本の補助業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
27,ティー・エヌ六十,103,朝霞倉庫,,■朝霞駅より路線バス■製本の補助業務■スポット勤務ご希望の方にピッタリ。週5勤務もOK,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220096,850,1,0,1,34,26789,12,"朝霞,製本,補助,スポット,週5",1_017_130.jpg,【仕事内容】<br>製本補助。<br>仕分けやカバーかけ、シュリンク作業などをお任せ！<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>朝霞駅から路線バス<br><br>【その他おすすめポイントなど】<br>男女ともに活躍中<br><br>【持ち物・服装】<br>カッター、軍手、サインペン,1_017_260.jpg,3,朝霞,埼玉県朝霞市,朝霞駅から路線バス,"月,火,水,木,金,土",8:00～16:45,製本の補助業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
27,ティー・エヌ六十,103,朝霞倉庫,,■西浦和駅より路線バス■製本の補助業務■スポット勤務ご希望の方にピッタリ。週5勤務もOK,1,物流・倉庫,1,1,本物,,"5,6","派遣,未経験者大歓迎",40220097,850,1,0,1,34,26789,12,"浦和,製本,補助,スポット,週5",1_017_130.jpg,【仕事内容】<br>製本補助。<br>仕分けやカバーかけ、シュリンク作業などをお任せ！<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>西浦和駅から路線バス<br><br>【その他おすすめポイントなど】<br>男女ともに活躍中<br><br>【持ち物・服装】<br>カッター、軍手、サインペン,1_017_260.jpg,3,朝霞,埼玉県朝霞市,西浦和駅から路線バス,"月,火,水,木,金,土",8:00～16:45,製本の補助業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
28,難波製本,104,朝霞倉庫,,■志木駅より路線バス■製本の補助業務■スポット勤務ご希望の方にピッタリ。週5勤務もOK,1,物流・倉庫,1,2,ダミー,,"5,6","派遣,未経験者大歓迎",40220098,850,1,0,1,34,26789,12,"志木,製本,補助,スポット,週5",1_017_130.jpg,【仕事内容】<br>製本補助。<br>仕分けやカバーかけ、シュリンク作業などをお任せ！<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>志木駅から路線バス<br><br>【その他おすすめポイントなど】<br>男女ともに活躍中<br><br>【持ち物・服装】<br>カッター、軍手、サインペン,1_017_260.jpg,3,朝霞,埼玉県朝霞市,志木駅から路線バス,"月,火,水,木,金,土",8:00～16:45,製本の補助業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
28,難波製本,104,朝霞倉庫,,■朝霞駅より路線バス■製本の補助業務■スポット勤務ご希望の方にピッタリ。週5勤務もOK,1,物流・倉庫,1,2,ダミー,,"5,6","派遣,未経験者大歓迎",40220099,850,1,0,1,34,26789,12,"朝霞,製本,補助,スポット,週5",1_017_130.jpg,【仕事内容】<br>製本補助。<br>仕分けやカバーかけ、シュリンク作業などをお任せ！<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>朝霞駅から路線バス<br><br>【その他おすすめポイントなど】<br>男女ともに活躍中<br><br>【持ち物・服装】<br>カッター、軍手、サインペン,1_017_260.jpg,3,朝霞,埼玉県朝霞市,朝霞駅から路線バス,"月,火,水,木,金,土",8:00～16:45,製本の補助業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
28,難波製本,104,朝霞倉庫,,■西浦和駅より路線バス■製本の補助業務■スポット勤務ご希望の方にピッタリ。週5勤務もOK,1,物流・倉庫,1,2,ダミー,,"5,6","派遣,未経験者大歓迎",40220100,850,1,0,1,34,26789,12,"浦和,製本,補助,スポット,週5",1_017_130.jpg,【仕事内容】<br>製本補助。<br>仕分けやカバーかけ、シュリンク作業などをお任せ！<br><br>【資格】<br>未経験OK<br><br>【特徴】<br>西浦和駅から路線バス<br><br>【その他おすすめポイントなど】<br>男女ともに活躍中<br><br>【持ち物・服装】<br>カッター、軍手、サインペン,1_017_260.jpg,3,朝霞,埼玉県朝霞市,西浦和駅から路線バス,"月,火,水,木,金,土",8:00～16:45,製本の補助業務,「応募手続きへ」ボタンよりご応募ください。,担当から、メールもしくは電話にて登録説明会日程のご案内をいたします。,"小俣,川名"
